0,0,0.0013021
0.0034314,0.0034314,0.0060355
0.0068627,0.0068627,0.010769
0.010294,0.010294,0.015502
0.013725,0.013725,0.020236
0.017157,0.017157,0.024969
0.020588,0.020588,0.029703
0.02402,0.02402,0.034436
0.027451,0.027451,0.03917
0.030882,0.030882,0.043903
0.034314,0.034314,0.048637
0.037745,0.037745,0.05337
0.041176,0.041176,0.058104
0.044608,0.044608,0.062837
0.048039,0.048039,0.06757
0.051471,0.051471,0.072304
0.054902,0.054902,0.077037
0.058333,0.058333,0.081771
0.061765,0.061765,0.086504
0.065196,0.065196,0.091238
0.068627,0.068627,0.095971
0.072059,0.072059,0.1007
0.07549,0.07549,0.10544
0.078922,0.078922,0.11017
0.082353,0.082353,0.11491
0.085784,0.085784,0.11964
0.089216,0.089216,0.12437
0.092647,0.092647,0.12911
0.096078,0.096078,0.13384
0.09951,0.09951,0.13857
0.10294,0.10294,0.14331
0.10637,0.10637,0.14804
0.1098,0.1098,0.15277
0.11324,0.11324,0.15751
0.11667,0.11667,0.16224
0.1201,0.1201,0.16697
0.12353,0.12353,0.17171
0.12696,0.12696,0.17644
0.13039,0.13039,0.18117
0.13382,0.13382,0.18591
0.13725,0.13725,0.19064
0.14069,0.14069,0.19537
0.14412,0.14412,0.20011
0.14755,0.14755,0.20484
0.15098,0.15098,0.20957
0.15441,0.15441,0.21431
0.15784,0.15784,0.21904
0.16127,0.16127,0.22377
0.16471,0.16471,0.22851
0.16814,0.16814,0.23324
0.17157,0.17157,0.23797
0.175,0.175,0.24271
0.17843,0.17843,0.24744
0.18186,0.18186,0.25218
0.18529,0.18529,0.25691
0.18873,0.18873,0.26164
0.19216,0.19216,0.26638
0.19559,0.19559,0.27111
0.19902,0.19902,0.27584
0.20245,0.20245,0.28058
0.20588,0.20588,0.28531
0.20931,0.20931,0.29004
0.21275,0.21275,0.29478
0.21618,0.21618,0.29951
0.21961,0.21961,0.30424
0.22304,0.22304,0.30898
0.22647,0.22647,0.31371
0.2299,0.2299,0.31844
0.23333,0.23333,0.32318
0.23676,0.23676,0.32791
0.2402,0.2402,0.33264
0.24363,0.24363,0.33738
0.24706,0.24706,0.34211
0.25049,0.25049,0.34684
0.25392,0.25392,0.35158
0.25735,0.25735,0.35631
0.26078,0.26078,0.36104
0.26422,0.26422,0.36578
0.26765,0.26765,0.37051
0.27108,0.27108,0.37525
0.27451,0.27451,0.37998
0.27794,0.27794,0.38471
0.28137,0.28137,0.38945
0.2848,0.2848,0.39418
0.28824,0.28824,0.39891
0.29167,0.29167,0.40365
0.2951,0.2951,0.40838
0.29853,0.29853,0.41311
0.30196,0.30196,0.41785
0.30539,0.30539,0.42258
0.30882,0.30882,0.42731
0.31225,0.31225,0.43205
0.31569,0.31569,0.43678
0.31912,0.31912,0.44151
0.32255,0.32255,0.44625
0.32598,0.32598,0.45098
0.32941,0.33071,0.45441
0.33284,0.33545,0.45784
0.33627,0.34018,0.46127
0.33971,0.34491,0.46471
0.34314,0.34965,0.46814
0.34657,0.35438,0.47157
0.35,0.35911,0.475
0.35343,0.36385,0.47843
0.35686,0.36858,0.48186
0.36029,0.37331,0.48529
0.36373,0.37805,0.48873
0.36716,0.38278,0.49216
0.37059,0.38752,0.49559
0.37402,0.39225,0.49902
0.37745,0.39698,0.50245
0.38088,0.40172,0.50588
0.38431,0.40645,0.50931
